"date","oh_region","icu_current_covid","icu_current_covid_vented","hospitalizations","icu_crci_total","icu_crci_total_vented","icu_former_covid","icu_former_covid_vented"
"2020-04-02","TORONTO",27,17,58,0,0,0,0
"2020-04-03","TORONTO",37,18,62,0,0,0,0
"2020-04-04","TORONTO",34,23,77,0,0,0,0
"2020-04-05","TORONTO",35,21,73,0,0,0,0
"2020-04-06","TORONTO",39,24,90,0,0,0,0
"2020-04-07","TORONTO",40,30,101,0,0,0,0
"2020-04-08","TORONTO",44,35,100,0,0,0,0
"2020-04-09","TORONTO",49,44,111,0,0,0,0
"2020-04-10","TORONTO",48,44,131,0,0,0,0
"2020-04-11","TORONTO",48,39,133,0,0,0,0
"2020-04-12","TORONTO",49,37,146,0,0,0,0
"2020-04-13","TORONTO",49,35,150,0,0,0,0
"2020-04-14","TORONTO",46,41,163,0,0,0,0
"2020-04-15","TORONTO",51,36,167,0,0,0,0
"2020-04-16","TORONTO",53,45,179,0,0,0,0
"2020-04-17","TORONTO",57,50,195,0,0,0,0
"2020-04-18","TORONTO",56,46,205,0,0,0,0
"2020-04-19","TORONTO",58,47,212,0,0,0,0
"2020-04-20","TORONTO",59,50,212,0,0,0,0
"2020-04-21","TORONTO",62,54,227,0,0,0,0
"2020-04-22","TORONTO",62,56,218,0,0,0,0
"2020-04-23","TORONTO",64,53,223,0,0,0,0
"2020-04-24","TORONTO",72,59,228,0,0,0,0
"2020-04-25","TORONTO",73,56,232,0,0,0,0
"2020-04-26","TORONTO",76,58,235,0,0,0,0
"2020-04-27","TORONTO",69,57,237,0,0,0,0
"2020-04-28","TORONTO",68,59,254,0,0,0,0
"2020-04-29","TORONTO",68,59,257,0,0,0,0
"2020-04-30","TORONTO",69,60,243,0,0,0,0
"2020-05-01","TORONTO",67,57,238,70,59,3,2
"2020-05-02","TORONTO",66,42,208,69,53,3,11
"2020-05-03","TORONTO",64,50,239,68,53,4,3
"2020-05-04","TORONTO",61,51,244,66,57,5,6
"2020-05-05","TORONTO",60,44,255,65,52,5,8
"2020-05-06","TORONTO",61,49,256,65,51,4,2
"2020-05-07","TORONTO",60,46,246,64,49,4,3
"2020-05-08","TORONTO",58,47,231,64,51,6,4
"2020-05-09","TORONTO",56,45,235,62,49,6,4
"2020-05-10","TORONTO",57,40,233,64,49,7,9
"2020-05-11","TORONTO",54,43,232,62,51,8,8
"2020-05-12","TORONTO",52,46,232,60,51,8,5
"2020-05-13","TORONTO",55,52,219,63,57,8,5
"2020-05-14","TORONTO",53,47,207,63,54,10,7
"2020-05-15","TORONTO",52,47,207,59,51,7,4
"2020-05-16","TORONTO",55,45,198,62,50,7,5
"2020-05-17","TORONTO",56,40,192,64,48,8,8
"2020-05-18","TORONTO",57,45,188,64,49,7,4
"2020-05-19","TORONTO",52,42,186,62,49,10,7
"2020-05-20","TORONTO",50,41,187,56,45,6,4
"2020-05-21","TORONTO",48,39,178,55,44,7,5
"2020-05-22","TORONTO",47,41,175,53,46,6,5
"2020-05-23","TORONTO",44,37,172,51,43,7,6
"2020-05-24","TORONTO",44,33,165,51,41,7,8
"2020-05-25","TORONTO",47,35,157,54,40,7,5
"2020-05-26","TORONTO",45,37,158,54,41,9,4
"2020-05-27","TORONTO",48,36,161,54,41,6,5
"2020-05-28","TORONTO",37,27,152,45,32,8,5
"2020-05-29","TORONTO",35,26,156,44,32,9,6
"2020-05-30","TORONTO",33,25,161,44,32,11,7
"2020-05-31","TORONTO",31,25,153,43,32,12,7
"2020-06-01","TORONTO",33,20,154,45,28,12,8
"2020-06-02","TORONTO",33,21,147,45,29,12,8
"2020-06-03","TORONTO",30,20,147,42,30,12,10
"2020-06-04","TORONTO",33,25,142,43,32,10,7
"2020-06-05","TORONTO",32,25,138,42,33,10,8
"2020-06-06","TORONTO",31,27,130,41,33,10,6
"2020-06-07","TORONTO",34,25,113,42,32,8,7
"2020-06-08","TORONTO",36,21,121,44,30,8,9
"2020-06-09","TORONTO",36,26,121,44,31,8,5
"2020-06-10","TORONTO",36,27,119,46,33,10,6
"2020-06-11","TORONTO",39,27,110,47,32,8,5
"2020-06-12","TORONTO",37,28,112,46,34,9,6
"2020-06-13","TORONTO",36,29,104,44,33,8,4
"2020-06-14","TORONTO",30,26,102,39,31,9,5
"2020-06-15","TORONTO",31,26,102,38,29,7,3
"2020-06-16","TORONTO",29,24,99,37,29,8,5
"2020-06-17","TORONTO",29,21,93,37,26,8,5
"2020-06-18","TORONTO",28,23,82,35,28,7,5
"2020-06-19","TORONTO",28,22,82,35,27,7,5
"2020-06-20","TORONTO",28,21,80,35,26,7,5
"2020-06-21","TORONTO",30,18,66,37,22,7,4
"2020-06-22","TORONTO",28,21,61,35,24,7,3
"2020-06-23","TORONTO",27,20,62,34,23,7,3
"2020-06-24","TORONTO",28,17,57,35,20,7,3
"2020-06-25","TORONTO",27,17,60,34,19,7,2
"2020-06-26","TORONTO",19,14,57,29,19,10,5
"2020-06-27","TORONTO",17,11,54,27,15,10,4
"2020-06-28","TORONTO",15,11,48,27,17,12,6
"2020-06-29","TORONTO",12,11,49,23,18,11,7
"2020-06-30","TORONTO",11,9,47,22,15,11,6
"2020-07-01","TORONTO",9,7,41,20,13,11,6
"2020-07-02","TORONTO",8,5,42,21,13,13,8
"2020-07-03","TORONTO",8,6,45,21,15,13,9
"2020-07-05","TORONTO",9,6,42,21,14,12,8
"2020-07-06","TORONTO",8,5,42,21,13,13,8
"2020-07-07","TORONTO",8,6,41,21,14,13,8
"2020-07-08","TORONTO",9,6,41,22,15,13,9
"2020-07-09","TORONTO",9,6,43,22,15,13,9
"2020-07-10","TORONTO",8,6,42,21,15,13,9
"2020-07-11","TORONTO",8,5,45,20,12,12,7
"2020-07-12","TORONTO",7,4,44,19,12,12,8
"2020-07-13","TORONTO",8,5,54,20,12,12,7
"2020-07-14","TORONTO",9,5,55,21,13,12,8
"2020-07-15","TORONTO",7,5,31,19,13,12,8
"2020-07-16","TORONTO",4,3,29,16,8,12,5
"2020-07-17","TORONTO",6,3,46,15,7,9,4
"2020-07-18","TORONTO",6,3,45,15,7,9,4
"2020-07-19","TORONTO",7,4,46,16,8,9,4
"2020-07-20","TORONTO",8,4,48,16,7,8,3
"2020-07-21","TORONTO",6,4,46,14,8,8,4
"2020-07-22","TORONTO",4,2,46,14,8,10,6
"2020-07-23","TORONTO",3,3,71,12,8,9,5
"2020-07-24","TORONTO",3,3,66,12,8,9,5
"2020-07-25","TORONTO",3,3,23,12,8,9,5
"2020-07-26","TORONTO",3,3,23,12,9,9,6
"2020-07-27","TORONTO",3,3,22,12,10,9,7
"2020-07-28","TORONTO",3,2,23,11,9,8,7
"2020-07-29","TORONTO",4,2,23,12,9,8,7
"2020-07-30","TORONTO",4,3,17,11,8,7,5
"2020-07-31","TORONTO",5,3,12,12,8,7,5
"2020-08-01","TORONTO",5,3,11,12,6,7,3
"2020-08-02","TORONTO",6,3,9,13,6,7,3
"2020-08-03","TORONTO",5,3,10,12,4,7,1
"2020-08-04","TORONTO",7,4,10,13,5,6,1
"2020-08-05","TORONTO",7,4,9,13,6,6,2
"2020-08-06","TORONTO",8,3,13,11,5,3,2
"2020-08-07","TORONTO",8,2,11,12,4,4,2
"2020-08-08","TORONTO",7,2,6,12,4,5,2
"2020-08-09","TORONTO",7,3,6,13,5,6,2
"2020-08-10","TORONTO",6,4,5,12,7,6,3
"2020-08-11","TORONTO",5,3,10,11,6,6,3
"2020-08-12","TORONTO",4,2,3,10,4,6,2
"2020-08-13","TORONTO",3,2,2,8,5,5,3
"2020-08-14","TORONTO",2,2,2,7,5,5,3
"2020-08-15","TORONTO",2,2,2,7,4,5,2
"2020-08-16","TORONTO",2,1,3,8,4,6,3
"2020-08-17","TORONTO",2,2,3,8,4,6,2
"2020-08-18","TORONTO",2,1,3,7,2,5,1
"2020-08-19","TORONTO",2,2,2,7,5,5,3
"2020-08-20","TORONTO",1,1,3,7,5,6,4
"2020-08-21","TORONTO",1,1,3,8,6,7,5
"2020-08-22","TORONTO",0,0,4,6,3,6,3
"2020-08-23","TORONTO",0,0,4,5,3,5,3
"2020-08-24","TORONTO",1,0,3,7,3,6,3
"2020-08-25","TORONTO",0,0,5,7,4,7,4
"2020-08-26","TORONTO",0,0,4,5,2,5,2
"2020-08-27","TORONTO",0,0,4,5,2,5,2
"2020-08-28","TORONTO",0,0,5,4,1,4,1
"2020-08-29","TORONTO",0,0,5,6,2,6,2
"2020-08-30","TORONTO",0,0,4,6,2,6,2
"2020-08-31","TORONTO",0,0,4,7,2,7,2
"2020-09-01","TORONTO",0,0,5,7,2,7,2
"2020-09-02","TORONTO",0,0,4,5,2,5,2
"2020-09-03","TORONTO",0,0,6,5,1,5,1
"2020-09-04","TORONTO",0,0,5,6,2,6,2
"2020-09-05","TORONTO",0,0,5,6,1,6,1
"2020-09-06","TORONTO",0,0,4,6,2,6,2
"2020-09-07","TORONTO",0,0,4,3,2,3,2
"2020-09-08","TORONTO",2,1,3,5,3,3,2
"2020-09-09","TORONTO",3,1,5,7,4,4,3
"2020-09-10","TORONTO",1,1,4,5,3,4,2
"2020-09-11","TORONTO",5,2,6,9,4,4,2
"2020-09-12","TORONTO",3,2,9,6,4,3,2
"2020-09-13","TORONTO",4,2,8,7,4,3,2
"2020-09-14","TORONTO",5,1,10,8,3,3,2
"2020-09-15","TORONTO",5,3,9,8,5,3,2
"2020-09-16","TORONTO",4,3,9,8,5,4,2
"2020-09-17","TORONTO",4,4,13,7,6,3,2
"2020-09-18","TORONTO",4,4,16,7,6,3,2
"2020-09-19","TORONTO",4,3,13,9,6,5,3
"2020-09-20","TORONTO",4,3,13,9,5,5,2
"2020-09-21","TORONTO",4,3,14,9,5,5,2
"2020-09-22","TORONTO",4,3,18,8,6,4,3
"2020-09-23","TORONTO",4,3,17,8,6,4,3
"2020-09-24","TORONTO",5,3,17,9,6,4,3
"2020-09-25","TORONTO",4,3,19,8,5,4,2
"2020-09-26","TORONTO",4,3,21,8,6,4,3
"2020-09-27","TORONTO",3,1,23,7,4,4,3
"2020-09-28","TORONTO",4,2,28,8,5,4,3
"2020-09-29","TORONTO",4,1,32,8,3,4,2
"2020-09-30","TORONTO",5,1,36,9,3,4,2
"2020-10-01","TORONTO",5,1,40,9,2,4,1
"2020-10-02","TORONTO",6,2,41,11,4,5,2
"2020-10-03","TORONTO",8,3,37,13,5,5,2
"2020-10-04","TORONTO",10,4,44,14,6,4,2
"2020-10-05","TORONTO",9,4,49,13,6,4,2
"2020-10-06","TORONTO",9,3,52,12,4,3,1
"2020-10-07","TORONTO",10,4,52,14,6,4,2
"2020-10-08","TORONTO",9,3,55,13,5,4,2
"2020-10-09","TORONTO",8,3,56,12,5,4,2
"2020-10-10","TORONTO",4,3,52,8,5,4,2
"2020-10-11","TORONTO",3,3,47,7,5,4,2
"2020-10-12","TORONTO",3,3,45,6,5,3,2
"2020-10-13","TORONTO",4,3,48,7,5,3,2
"2020-10-14","TORONTO",6,4,53,9,6,3,2
"2020-10-15","TORONTO",6,4,53,9,6,3,2
"2020-10-16","TORONTO",6,5,53,9,7,3,2
"2020-10-17","TORONTO",7,4,48,10,6,3,2
"2020-10-18","TORONTO",9,7,47,12,9,3,2
"2020-10-19","TORONTO",7,5,49,10,6,3,1
"2020-10-20","TORONTO",8,6,54,11,7,3,1
"2020-10-21","TORONTO",10,7,44,13,9,3,2
"2020-10-22","TORONTO",11,5,47,16,8,5,3
"2020-10-23","TORONTO",15,7,55,20,10,5,3
"2020-10-24","TORONTO",15,6,61,20,10,5,4
"2020-10-25","TORONTO",14,6,59,18,10,4,4
"2020-10-26","TORONTO",12,6,58,16,9,4,3
"2020-10-27","TORONTO",11,7,60,15,10,4,3
"2020-10-28","TORONTO",8,5,68,13,9,5,4
"2020-10-29","TORONTO",10,5,67,15,8,5,3
"2020-10-30","TORONTO",9,5,65,15,10,6,5
"2020-10-31","TORONTO",8,3,68,14,8,6,5
"2020-11-01","TORONTO",7,3,70,13,7,6,4
"2020-11-02","TORONTO",10,4,73,16,9,6,5
"2020-11-03","TORONTO",10,6,79,16,11,6,5
"2020-11-04","TORONTO",11,5,66,17,10,6,5
"2020-11-05","TORONTO",12,6,74,18,11,6,5
"2020-11-06","TORONTO",8,2,72,15,5,7,3
"2020-11-07","TORONTO",10,6,74,16,10,6,4
"2020-11-08","TORONTO",11,6,68,18,9,7,3
"2020-11-09","TORONTO",10,5,66,17,8,7,3
"2020-11-10","TORONTO",11,8,77,17,11,6,3
"2020-11-11","TORONTO",11,9,72,17,11,6,2
"2020-11-12","TORONTO",14,10,72,18,12,4,2
"2020-11-13","TORONTO",17,13,66,21,17,4,4
"2020-11-14","TORONTO",20,16,73,24,20,4,4
"2020-11-15","TORONTO",20,13,77,24,16,4,3
"2020-11-16","TORONTO",23,12,80,27,15,4,3
"2020-11-17","TORONTO",24,14,86,28,18,4,4
"2020-11-18","TORONTO",23,14,83,28,18,5,4
"2020-11-19","TORONTO",25,18,79,29,21,4,3
"2020-11-20","TORONTO",24,19,67,29,23,5,4
"2020-11-21","TORONTO",25,19,75,30,22,5,3
"2020-11-22","TORONTO",25,20,65,29,23,4,3
"2020-11-23","TORONTO",26,21,60,30,23,4,2
"2020-11-24","TORONTO",24,17,77,28,20,4,3
"2020-11-25","TORONTO",22,17,72,26,19,4,2
"2020-11-26","TORONTO",23,17,75,25,18,2,1
"2020-11-27","TORONTO",23,19,84,26,21,3,2
"2020-11-28","TORONTO",26,19,90,28,21,2,2
"2020-11-29","TORONTO",25,18,82,29,21,4,3
"2020-11-30","TORONTO",27,19,94,31,23,4,4
"2020-12-01","TORONTO",30,20,101,34,24,4,4
"2020-12-02","TORONTO",32,23,97,36,26,4,3
"2020-12-03","TORONTO",34,22,96,39,26,5,4
"2020-12-04","TORONTO",37,25,100,41,27,4,2
"2020-12-05","TORONTO",31,26,101,36,29,5,3
"2020-12-06","TORONTO",34,24,82,39,27,5,3
"2020-12-07","TORONTO",32,26,98,38,29,6,3
"2020-12-08","TORONTO",42,28,112,47,31,5,3
"2020-12-09","TORONTO",44,25,119,48,28,4,3
"2020-12-10","TORONTO",40,26,131,43,28,3,2
"2020-12-11","TORONTO",38,16,124,43,19,5,3
"2020-12-12","TORONTO",37,24,138,41,27,4,3
"2020-12-13","TORONTO",42,27,137,46,29,4,2
"2020-12-14","TORONTO",45,31,139,50,35,5,4
"2020-12-15","TORONTO",45,34,152,50,38,5,4
"2020-12-16","TORONTO",48,21,149,54,24,6,3
"2020-12-17","TORONTO",49,34,136,55,38,6,4
"2020-12-18","TORONTO",54,34,136,59,37,5,3
"2020-12-19","TORONTO",48,31,137,52,33,4,2
"2020-12-20","TORONTO",50,33,132,54,35,4,2
"2020-12-21","TORONTO",55,28,144,59,30,4,2
"2020-12-22","TORONTO",59,38,158,64,40,5,2
"2020-12-23","TORONTO",58,41,164,63,43,5,2
"2020-12-24","TORONTO",59,37,159,67,40,8,3
"2020-12-25","TORONTO",56,36,165,64,40,8,4
"2020-12-26","TORONTO",55,38,162,63,41,8,3
"2020-12-27","TORONTO",55,38,153,61,41,6,3
"2020-12-28","TORONTO",55,39,174,61,42,6,3
"2020-12-29","TORONTO",59,39,192,65,42,6,3
"2020-12-30","TORONTO",64,40,215,70,43,6,3
"2020-12-31","TORONTO",70,43,212,75,44,5,1
"2021-01-01","TORONTO",66,47,198,73,51,7,4
"2021-01-02","TORONTO",65,44,203,71,46,6,2
"2021-01-03","TORONTO",68,47,213,74,49,6,2
"2021-01-04","TORONTO",67,39,234,72,40,5,1
"2021-01-05","TORONTO",72,51,242,79,54,7,3
"2021-01-06","TORONTO",71,47,253,77,50,6,3
"2021-01-07","TORONTO",73,48,268,79,50,6,2
"2021-01-08","TORONTO",72,50,270,83,56,11,6
"2021-01-09","TORONTO",77,52,275,90,57,13,5
"2021-01-10","TORONTO",82,59,278,92,64,10,5
"2021-01-11","TORONTO",77,59,287,87,64,10,5
"2021-01-12","TORONTO",75,55,308,87,60,12,5
"2021-01-13","TORONTO",76,62,294,88,69,12,7
"2021-01-14","TORONTO",74,62,292,84,70,10,8
"2021-01-15","TORONTO",80,59,294,92,66,12,7
"2021-01-16","TORONTO",84,67,297,94,76,10,9
"2021-01-17","TORONTO",82,65,283,92,73,10,8
"2021-01-18","TORONTO",83,70,275,94,76,11,6
"2021-01-19","TORONTO",83,68,269,94,75,11,7
"2021-01-20","TORONTO",88,71,260,99,80,11,9
"2021-01-21","TORONTO",85,74,263,96,82,11,8
"2021-01-22","TORONTO",86,69,283,97,76,11,7
"2021-01-23","TORONTO",88,73,279,99,81,11,8
"2021-01-24","TORONTO",90,74,290,101,81,11,7
"2021-01-25","TORONTO",86,72,262,97,79,11,7
"2021-01-26","TORONTO",85,72,275,97,78,12,6
"2021-01-27","TORONTO",88,70,244,99,76,11,6
"2021-01-28","TORONTO",79,59,229,96,72,17,13
"2021-01-29","TORONTO",80,60,214,98,72,18,12
"2021-01-30","TORONTO",77,47,236,94,54,17,7
"2021-01-31","TORONTO",76,49,194,89,59,13,10
"2021-02-01","TORONTO",74,56,203,87,65,13,9
"2021-02-02","TORONTO",70,56,196,81,64,11,8
"2021-02-03","TORONTO",65,53,190,76,61,11,8
"2021-02-04","TORONTO",63,51,184,74,61,11,10
"2021-02-05","TORONTO",67,50,175,78,60,11,10
"2021-02-06","TORONTO",68,51,174,81,61,13,10
"2021-02-07","TORONTO",66,46,171,78,57,12,11
"2021-02-08","TORONTO",63,42,173,74,53,11,11
"2021-02-09","TORONTO",60,44,176,68,51,8,7
"2021-02-10","TORONTO",64,43,174,71,49,7,6
"2021-02-11","TORONTO",61,43,151,70,50,9,7
"2021-02-12","TORONTO",60,42,150,69,51,9,9
"2021-02-13","TORONTO",57,43,150,67,53,10,10
"2021-02-14","TORONTO",60,42,136,70,51,10,9
"2021-02-15","TORONTO",60,40,128,71,48,11,8
"2021-02-16","TORONTO",56,40,130,68,48,12,8
"2021-02-17","TORONTO",58,40,130,67,48,9,8
"2021-02-18","TORONTO",50,38,118,61,46,11,8
"2021-02-19","TORONTO",50,34,116,59,40,9,6
"2021-02-20","TORONTO",44,28,116,54,35,10,7
"2021-02-21","TORONTO",45,28,114,54,34,9,6
"2021-02-22","TORONTO",43,30,124,50,36,7,6
"2021-02-23","TORONTO",44,28,126,51,33,7,5
"2021-02-24","TORONTO",47,28,120,55,32,8,4
"2021-02-25","TORONTO",48,33,130,55,38,7,5
"2021-02-26","TORONTO",52,34,127,62,41,10,7
"2021-02-27","TORONTO",49,28,120,59,33,10,5
"2021-02-28","TORONTO",46,25,115,58,31,12,6
"2021-03-01","TORONTO",46,29,113,57,34,11,5
"2021-03-02","TORONTO",43,34,116,54,40,11,6
"2021-03-03","TORONTO",43,32,108,54,39,11,7
"2021-03-04","TORONTO",43,30,102,53,37,10,7
"2021-03-05","TORONTO",42,30,96,54,37,12,7
"2021-03-06","TORONTO",45,31,92,57,39,12,8
"2021-03-07","TORONTO",45,32,86,59,42,14,10
"2021-03-08","TORONTO",45,32,84,60,42,15,10
"2021-03-09","TORONTO",47,31,90,62,41,15,10
"2021-03-10","TORONTO",50,31,87,62,39,12,8
"2021-03-11","TORONTO",51,33,100,64,42,13,9
"2021-03-12","TORONTO",52,38,103,66,47,14,9
"2021-03-13","TORONTO",49,28,102,64,36,15,8
"2021-03-14","TORONTO",53,36,84,66,42,13,6
"2021-03-15","TORONTO",57,32,98,69,38,12,6
"2021-03-16","TORONTO",52,34,102,65,42,13,8
"2021-03-17","TORONTO",50,29,99,63,35,13,6
"2021-03-18","TORONTO",51,30,92,65,38,14,8
"2021-03-19","TORONTO",50,26,101,64,31,14,5
"2021-03-20","TORONTO",51,28,99,63,35,12,7
"2021-03-21","TORONTO",49,31,115,61,38,12,7
"2021-03-22","TORONTO",49,28,118,61,32,12,4
"2021-03-23","TORONTO",58,34,121,70,37,12,3
"2021-03-24","TORONTO",55,38,131,67,43,12,5
"2021-03-25","TORONTO",59,42,148,69,45,10,3
"2021-03-26","TORONTO",61,43,150,71,46,10,3
"2021-03-27","TORONTO",64,38,166,74,40,10,2
"2021-03-28","TORONTO",66,44,165,75,46,9,2
"2021-03-29","TORONTO",75,48,169,84,50,9,2
"2021-03-30","TORONTO",77,55,192,85,57,8,2
"2021-03-31","TORONTO",80,53,197,91,55,11,2
"2021-04-01","TORONTO",81,51,217,93,53,12,2
"2021-04-02","TORONTO",77,54,227,88,56,11,2
"2021-04-03","TORONTO",80,47,214,92,50,12,3
"2021-04-04","TORONTO",85,49,238,96,52,11,3
"2021-04-05","TORONTO",90,47,244,102,51,12,4
"2021-04-06","TORONTO",88,53,247,101,57,13,4
"2021-04-07","TORONTO",86,53,286,97,55,11,2
"2021-04-08","TORONTO",84,51,270,95,56,11,5
"2021-04-09","TORONTO",88,54,276,99,60,11,6
"2021-04-10","TORONTO",96,68,285,106,71,10,3
"2021-04-11","TORONTO",104,63,314,114,68,10,5
"2021-04-12","TORONTO",111,67,334,121,71,10,4
"2021-04-13","TORONTO",110,75,361,123,83,13,8
"2021-04-14","TORONTO",119,88,360,129,95,10,7
"2021-04-15","TORONTO",124,84,354,136,92,12,8
"2021-04-16","TORONTO",130,94,352,145,103,15,9
"2021-04-17","TORONTO",133,101,374,149,113,16,12
"2021-04-18","TORONTO",131,97,383,150,110,19,13
"2021-04-19","TORONTO",137,105,397,156,118,19,13
"2021-04-20","TORONTO",142,109,408,162,119,20,10
"2021-04-21","TORONTO",145,108,388,165,121,20,13
"2021-04-22","TORONTO",141,104,372,162,117,21,13
"2021-04-23","TORONTO",143,109,369,161,123,18,14
"2021-04-24","TORONTO",150,107,374,168,118,18,11
"2021-04-25","TORONTO",156,105,380,174,115,18,10
"2021-04-26","TORONTO",158,111,389,176,124,18,13
"2021-04-27","TORONTO",161,111,384,179,124,18,13
"2021-04-28","TORONTO",147,100,365,168,114,21,14
"2021-04-29","TORONTO",147,100,363,168,117,21,17
"2021-04-30","TORONTO",152,105,351,173,121,21,16
"2021-05-01","TORONTO",157,105,354,180,123,23,18
"2021-05-02","TORONTO",156,105,337,180,120,24,15
"2021-05-03","TORONTO",157,105,356,181,122,24,17
"2021-05-04","TORONTO",155,103,370,179,118,24,15
"2021-05-05","TORONTO",152,106,362,175,122,23,16
"2021-05-06","TORONTO",148,103,351,172,119,24,16
"2021-05-07","TORONTO",148,109,338,173,123,25,14
"2021-05-08","TORONTO",147,97,324,169,106,22,9
"2021-05-09","TORONTO",144,101,294,166,113,22,12
"2021-05-10","TORONTO",143,100,302,162,110,19,10
"2021-05-11","TORONTO",133,98,311,153,112,20,14
"2021-05-12","TORONTO",129,96,298,149,110,20,14
"2021-05-13","TORONTO",122,97,272,142,111,20,14
"2021-05-14","TORONTO",126,91,260,149,106,23,15
"2021-05-15","TORONTO",132,92,264,157,108,25,16
"2021-05-16","TORONTO",136,98,219,161,114,25,16
"2021-05-17","TORONTO",133,93,240,158,109,25,16
"2021-05-18","TORONTO",125,95,249,149,113,24,18
"2021-05-19","TORONTO",119,94,227,143,112,24,18
"2021-05-20","TORONTO",123,83,202,149,100,26,17
"2021-05-21","TORONTO",120,91,187,146,108,26,17
"2021-05-22","TORONTO",114,89,167,142,107,28,18
"2021-05-23","TORONTO",115,84,164,144,98,29,14
"2021-05-24","TORONTO",115,84,162,143,106,28,22
"2021-05-25","TORONTO",117,90,164,145,112,28,22
"2021-05-26","TORONTO",110,81,165,137,101,27,20
"2021-05-27","TORONTO",101,81,157,130,100,29,19
"2021-05-28","TORONTO",100,77,147,127,94,27,17
"2021-05-29","TORONTO",101,80,128,127,98,26,18
"2021-05-30","TORONTO",99,71,106,126,88,27,17
"2021-05-31","TORONTO",95,44,110,123,63,28,19
"2021-06-01","TORONTO",89,69,107,114,87,25,18
"2021-06-02","TORONTO",92,72,94,119,89,27,17
"2021-06-03","TORONTO",94,68,88,116,83,22,15
"2021-06-04","TORONTO",92,66,83,114,79,22,13
"2021-06-05","TORONTO",91,68,78,114,84,23,16
"2021-06-06","TORONTO",88,63,71,110,76,22,13
"2021-06-07","TORONTO",89,64,65,108,78,19,14
"2021-06-08","TORONTO",85,65,66,104,76,19,11
"2021-06-09","TORONTO",80,60,57,99,71,19,11
"2021-06-10","TORONTO",74,50,50,91,58,17,8
"2021-06-11","TORONTO",73,52,44,92,61,19,9
"2021-06-12","TORONTO",67,46,40,87,55,20,9
"2021-06-13","TORONTO",67,45,34,88,56,21,11
"2021-06-14","TORONTO",63,48,33,83,57,20,9
"2021-06-15","TORONTO",62,49,29,79,56,17,7
"2021-06-16","TORONTO",61,43,57,77,51,16,8
"2021-06-17","TORONTO",57,42,29,73,51,16,9
"2021-06-18","TORONTO",55,39,27,71,44,16,5
"2021-06-19","TORONTO",54,41,25,69,48,15,7
"2021-06-20","TORONTO",53,40,24,71,48,18,8
"2021-06-21","TORONTO",49,35,24,67,43,18,8
"2021-06-22","TORONTO",44,33,23,61,42,17,9
"2021-06-23","TORONTO",42,32,20,58,41,16,9
"2021-06-24","TORONTO",41,30,18,57,37,16,7
"2021-06-25","TORONTO",41,32,17,57,41,16,9
"2021-06-26","TORONTO",39,33,18,57,43,18,10
"2021-06-27","TORONTO",39,33,20,57,42,18,9
"2021-06-28","TORONTO",38,31,19,57,42,19,11
"2021-06-29","TORONTO",38,31,18,57,43,19,12
"2021-06-30","TORONTO",37,29,20,55,41,18,12
"2021-07-01","TORONTO",36,30,18,52,41,16,11
"2021-07-02","TORONTO",37,31,14,54,44,17,13
"2021-07-03","TORONTO",37,33,12,52,46,15,13
"2021-07-04","TORONTO",36,30,11,50,41,14,11
"2021-07-05","TORONTO",35,28,11,50,39,15,11
"2021-07-06","TORONTO",35,30,12,50,42,15,12
"2021-07-07","TORONTO",34,32,12,49,43,15,11
"2021-07-08","TORONTO",32,30,13,50,40,18,10
"2021-07-09","TORONTO",29,29,10,46,40,17,11
"2021-07-10","TORONTO",29,28,12,45,37,16,9
"2021-07-11","TORONTO",31,30,12,45,37,14,7
"2021-07-12","TORONTO",30,26,12,45,36,15,10
"2021-07-13","TORONTO",30,26,11,45,36,15,10
"2021-07-14","TORONTO",26,23,9,41,34,15,11
"2021-07-15","TORONTO",26,22,10,40,31,14,9
"2021-07-16","TORONTO",24,21,13,39,31,15,10
"2021-07-17","TORONTO",23,21,11,38,31,15,10
"2021-07-18","TORONTO",23,20,10,38,29,15,9
"2021-07-19","TORONTO",24,18,14,38,26,14,8
"2021-07-20","TORONTO",23,19,23,37,28,14,9
"2021-07-21","TORONTO",23,17,15,37,25,14,8
"2021-07-22","TORONTO",22,15,13,35,24,13,9
"2021-07-23","TORONTO",21,15,13,33,23,12,8
"2021-07-24","TORONTO",19,15,14,32,24,13,9
"2021-07-25","TORONTO",18,16,11,32,25,14,9
"2021-07-26","TORONTO",19,16,13,33,25,14,9
"2021-07-27","TORONTO",18,15,8,33,24,15,9
"2021-07-28","TORONTO",16,13,11,30,22,14,9
"2021-07-29","TORONTO",17,13,9,30,22,13,9
"2021-07-30","TORONTO",16,12,9,27,21,11,9
"2021-07-31","TORONTO",16,14,9,26,22,10,8
"2021-08-01","TORONTO",15,12,7,27,20,12,8
"2021-08-02","TORONTO",14,12,9,25,20,11,8
"2021-08-03","TORONTO",14,13,8,25,22,11,9
"2021-08-04","TORONTO",14,13,10,25,22,11,9
"2021-08-05","TORONTO",12,11,10,23,19,11,8
"2021-08-06","TORONTO",10,9,9,21,19,11,10
"2021-08-07","TORONTO",10,8,16,21,18,11,10
"2021-08-08","TORONTO",10,8,12,22,18,12,10
"2021-08-09","TORONTO",9,7,9,21,16,12,9
"2021-08-10","TORONTO",9,8,7,21,17,12,9
"2021-08-11","TORONTO",10,8,8,22,15,12,7
"2021-08-12","TORONTO",10,7,7,23,18,13,11
