week_end,pruid,prename,prfname,product_name,numtotal_totaldoses_admin,numtotal_dose1_admin,numtotal_dose2_admin,numtotal_dose3_admin,numtotal_dose4_admin,numtotal_dose5+_admin,numtotal_dosenotreported_admin,numdelta_dose1,numdelta_dose2,numdelta_dose3,numdelta_dose4,numdelta_dose5+,numdelta_notreported,num2weekdelta_dose1,num2weekdelta_dose2,num2weekdelta_dose3,num2weekdelta_dose4,num2weekdelta_dose5+,num2weekdelta_notreported,num4weekdelta_dose1,num4weekdelta_dose2,num4weekdelta_dose3,num4weekdelta_dose4,num4weekdelta_dose5+,num4weekdelta_notreported
2021-06-26,13,New Brunswick,Nouveau-Brunswick,Unknown,2158,2020,138,,,,0,,,,,,,,,,,,,,,,,,
2021-06-26,24,Quebec,Québec,AstraZeneca Vaxzevria/COVISHIELD,664600,,,,,,664600,,,,,,,,,,,,,,,,,,
2021-06-26,24,Quebec,Québec,Moderna Spikevax,1557372,,,,,,1557372,,,,,,,,,,,,,,,,,,
2021-06-26,24,Quebec,Québec,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,24,Quebec,Québec,Pfizer-BioNTech Comirnaty (ages 12 years and older),5772317,,,,,,5772317,,,,,,,,,,,,,,,,,,
2021-06-26,24,Quebec,Québec,Total,7996784,,,,,,7996784,,,,,,652921,,,,,,,,,,,,
2021-06-26,24,Quebec,Québec,Unknown,2495,,,,,,2495,,,,,,,,,,,,,,,,,,
2021-06-26,35,Ontario,Ontario,AstraZeneca Vaxzevria/COVISHIELD,1056053,863753,192300,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,35,Ontario,Ontario,Moderna Spikevax,2953825,1708946,1244879,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,35,Ontario,Ontario,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty (ages 12 years and older),10013584,7284702,2728882,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,35,Ontario,Ontario,Total,14023462,9857401,4166061,0,0,0,0,182817,1289492,0,0,0,0,,,,,,,,,,,,
2021-06-26,35,Ontario,Ontario,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,46,Manitoba,Manitoba,AstraZeneca Vaxzevria/COVISHIELD,84219,78881,5338,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,46,Manitoba,Manitoba,Moderna Spikevax,311287,216960,94311,16,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,46,Manitoba,Manitoba,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty (ages 12 years and older),909866,659362,250490,14,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,46,Manitoba,Manitoba,Total,1305372,955203,350139,30,0,0,0,82941,87801,2,0,0,0,,,,,,,,,,,,
2021-06-26,46,Manitoba,Manitoba,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,47,Saskatchewan,Saskatchewan,AstraZeneca Vaxzevria/COVISHIELD,90375,74045,16330,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,47,Saskatchewan,Saskatchewan,Moderna Spikevax,252399,137760,114639,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,47,Saskatchewan,Saskatchewan,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty (ages 12 years and older),783001,508615,274366,20,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,47,Saskatchewan,Saskatchewan,Total,1125775,720420,405335,20,0,0,0,12112,116387,1,0,0,0,,,,,,,,,,,,
2021-06-26,47,Saskatchewan,Saskatchewan,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,48,Alberta,Alberta,AstraZeneca Vaxzevria/COVISHIELD,299583,265348,34235,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,48,Alberta,Alberta,Moderna Spikevax,851740,518624,333116,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,48,Alberta,Alberta,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty (ages 12 years and older),3053900,1946721,1107179,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,48,Alberta,Alberta,Total,4220914,2744668,1476246,0,0,0,0,34173,352007,0,0,0,0,,,,,,,,,,,,
2021-06-26,48,Alberta,Alberta,Unknown,15691,13975,1716,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,59,British Columbia,Colombie-Britannique,AstraZeneca Vaxzevria/COVISHIELD,373010,275925,97067,18,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,59,British Columbia,Colombie-Britannique,Moderna Spikevax,1048753,658822,389910,21,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,59,British Columbia,Colombie-Britannique,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 12 years and older),3447221,2614693,832447,81,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,59,British Columbia,Colombie-Britannique,Total,4869502,3549822,1319559,121,0,0,0,74034,421066,36,0,0,0,,,,,,,,,,,,
2021-06-26,59,British Columbia,Colombie-Britannique,Unknown,518,382,135,1,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,60,Yukon,Yukon,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,60,Yukon,Yukon,Moderna Spikevax,56824,29661,27163,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,60,Yukon,Yukon,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 12 years and older),2283,1756,527,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,60,Yukon,Yukon,Total,59107,31417,27690,0,0,0,0,2248,1000,0,0,0,0,,,,,,,,,,,,
2021-06-26,60,Yukon,Yukon,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,61,Northwest Territories,Territoires du Nord-Ouest,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax,56173,29603,26570,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,61,Northwest Territories,Territoires du Nord-Ouest,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty (ages 12 years and older),4035,2393,1642,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,61,Northwest Territories,Territoires du Nord-Ouest,Total,60208,31996,28212,0,0,0,0,469,864,0,0,0,0,,,,,,,,,,,,
2021-06-26,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,62,Nunavut,Nunavut,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,62,Nunavut,Nunavut,Moderna Spikevax,35310,18873,16437,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,62,Nunavut,Nunavut,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty (ages 12 years and older),1922,1922,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-06-26,62,Nunavut,Nunavut,Total,37232,20795,16437,0,0,0,0,1201,286,0,0,0,0,,,,,,,,,,,,
2021-06-26,62,Nunavut,Nunavut,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,1,Canada,Canada,AstraZeneca Vaxzevria/COVISHIELD,2741580,1693504,378099,17,0,0,669960,,,,,,,,,,,,,,,,,,
2021-07-03,1,Canada,Canada,Moderna Spikevax,8945514,3821976,3338534,46,1,0,1784957,,,,,,,,,,,,,,,,,,
2021-07-03,1,Canada,Canada,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,1,Canada,Canada,Pfizer-BioNTech Comirnaty (ages 12 years and older),27702396,14458802,6994833,131,2,0,6248628,,,,,,,,,,,,,,,,,,
2021-07-03,1,Canada,Canada,Total,39412905,19990854,10715807,194,3,0,8706047,354156,2475732,23,3,0,709263,783780,4915668,62,3,0,1362184,,,,,,
2021-07-03,1,Canada,Canada,Unknown,23415,16572,4341,0,0,0,2502,,,,,,,,,,,,,,,,,,
2021-07-03,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,AstraZeneca Vaxzevria/COVISHIELD,26865,26585,280,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax,108890,66203,42687,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty (ages 12 years and older),357396,291716,65680,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Total,493151,384504,108647,0,0,0,0,5697,29273,0,0,0,0,20673,61919,0,0,0,0,,,,,,
2021-07-03,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,11,Prince Edward Island,Île-du-Prince-Édouard,AstraZeneca Vaxzevria/COVISHIELD,5852,5273,579,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax,32797,22371,10426,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,11,Prince Edward Island,Île-du-Prince-Édouard,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty (ages 12 years and older),115175,89199,25976,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,11,Prince Edward Island,Île-du-Prince-Édouard,Total,153824,116843,36981,0,0,0,0,2514,8656,0,0,0,0,7937,16936,0,0,0,0,,,,,,
2021-07-03,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,12,Nova Scotia,Nouvelle-Écosse,AstraZeneca Vaxzevria/COVISHIELD,59674,58833,841,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,12,Nova Scotia,Nouvelle-Écosse,Moderna Spikevax,235808,129552,106256,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,12,Nova Scotia,Nouvelle-Écosse,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty (ages 12 years and older),691090,521330,169760,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,12,Nova Scotia,Nouvelle-Écosse,Total,986747,709817,276930,0,0,0,0,6839,108689,0,0,0,0,20333,194204,0,0,0,0,,,,,,
2021-07-03,12,Nova Scotia,Nouvelle-Écosse,Unknown,175,102,73,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,13,New Brunswick,Nouveau-Brunswick,AstraZeneca Vaxzevria/COVISHIELD,49491,43451,6040,,,,0,,,,,,,,,,,,,,,,,,
2021-07-03,13,New Brunswick,Nouveau-Brunswick,Moderna Spikevax,176998,100826,76172,,,,0,,,,,,,,,,,,,,,,,,
2021-07-03,13,New Brunswick,Nouveau-Brunswick,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-07-03,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty (ages 12 years and older),538610,388069,150541,,,,0,,,,,,,,,,,,,,,,,,
2021-07-03,13,New Brunswick,Nouveau-Brunswick,Total,767337,534414,232923,,,,0,5552,58467,,,,0,11288,103059,,,,0,,,,,,
2021-07-03,13,New Brunswick,Nouveau-Brunswick,Unknown,2238,2068,170,,,,0,,,,,,,,,,,,,,,,,,
2021-07-03,24,Quebec,Québec,AstraZeneca Vaxzevria/COVISHIELD,669960,,,,,,669960,,,,,,,,,,,,,,,,,,
2021-07-03,24,Quebec,Québec,Moderna Spikevax,1784957,,,,,,1784957,,,,,,,,,,,,,,,,,,
2021-07-03,24,Quebec,Québec,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,24,Quebec,Québec,Pfizer-BioNTech Comirnaty (ages 12 years and older),6248628,,,,,,6248628,,,,,,,,,,,,,,,,,,
2021-07-03,24,Quebec,Québec,Total,8706047,,,,,,8706047,,,,,,709263,,,,,,1362184,,,,,,
2021-07-03,24,Quebec,Québec,Unknown,2502,,,,,,2502,,,,,,,,,,,,,,,,,,
2021-07-03,35,Ontario,Ontario,AstraZeneca Vaxzevria/COVISHIELD,1071494,864105,207389,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,35,Ontario,Ontario,Moderna Spikevax,3595974,1768220,1827754,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,35,Ontario,Ontario,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty (ages 12 years and older),10881841,7364232,3517609,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,35,Ontario,Ontario,Total,15549309,9996557,5552752,0,0,0,0,139156,1386691,0,0,0,0,321973,2676183,0,0,0,0,,,,,,
2021-07-03,35,Ontario,Ontario,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,46,Manitoba,Manitoba,AstraZeneca Vaxzevria/COVISHIELD,84876,79149,5727,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,46,Manitoba,Manitoba,Moderna Spikevax,406583,292116,114444,22,1,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,46,Manitoba,Manitoba,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty (ages 12 years and older),986544,676781,309743,18,2,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,46,Manitoba,Manitoba,Total,1478003,1048046,429914,40,3,0,0,92843,79775,10,3,0,0,175784,167576,12,3,0,0,,,,,,
2021-07-03,46,Manitoba,Manitoba,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,47,Saskatchewan,Saskatchewan,AstraZeneca Vaxzevria/COVISHIELD,90541,74088,16453,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,47,Saskatchewan,Saskatchewan,Moderna Spikevax,276476,140465,136011,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,47,Saskatchewan,Saskatchewan,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty (ages 12 years and older),856066,515363,340677,26,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,47,Saskatchewan,Saskatchewan,Total,1223083,729916,493141,26,0,0,0,9496,87806,6,0,0,0,21608,204193,7,0,0,0,,,,,,
2021-07-03,47,Saskatchewan,Saskatchewan,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,48,Alberta,Alberta,AstraZeneca Vaxzevria/COVISHIELD,303319,265614,37705,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,48,Alberta,Alberta,Moderna Spikevax,957875,529503,428372,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,48,Alberta,Alberta,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty (ages 12 years and older),3331277,1963477,1367800,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,48,Alberta,Alberta,Total,4610930,2772961,1837969,0,0,0,0,28293,361723,0,0,0,0,62466,713730,0,0,0,0,,,,,,
2021-07-03,48,Alberta,Alberta,Unknown,18459,14367,4092,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,59,British Columbia,Colombie-Britannique,AstraZeneca Vaxzevria/COVISHIELD,379508,276406,103085,17,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,59,British Columbia,Colombie-Britannique,Moderna Spikevax,1219086,693853,525209,24,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,59,British Columbia,Colombie-Britannique,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 12 years and older),3686608,2642256,1044265,87,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,59,British Columbia,Colombie-Britannique,Total,5285243,3612550,1672565,128,0,0,0,62728,353006,7,0,0,0,136762,774072,43,0,0,0,,,,,,
2021-07-03,59,British Columbia,Colombie-Britannique,Unknown,41,35,6,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,60,Yukon,Yukon,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,60,Yukon,Yukon,Moderna Spikevax,57506,29981,27525,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,60,Yukon,Yukon,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 12 years and older),2757,1818,939,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,60,Yukon,Yukon,Total,60263,31799,28464,0,0,0,0,382,774,0,0,0,0,2630,1774,0,0,0,0,,,,,,
2021-07-03,60,Yukon,Yukon,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,61,Northwest Territories,Territoires du Nord-Ouest,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax,56634,29760,26874,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,61,Northwest Territories,Territoires du Nord-Ouest,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty (ages 12 years and older),4304,2472,1832,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,61,Northwest Territories,Territoires du Nord-Ouest,Total,60938,32232,28706,0,0,0,0,236,494,0,0,0,0,705,1358,0,0,0,0,,,,,,
2021-07-03,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,62,Nunavut,Nunavut,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,62,Nunavut,Nunavut,Moderna Spikevax,35930,19126,16804,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,62,Nunavut,Nunavut,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty (ages 12 years and older),2100,2089,11,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-03,62,Nunavut,Nunavut,Total,38030,21215,16815,0,0,0,0,420,378,0,0,0,0,1621,664,0,0,0,0,,,,,,
2021-07-03,62,Nunavut,Nunavut,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,1,Canada,Canada,AstraZeneca Vaxzevria/COVISHIELD,2763608,1694346,388974,19,0,0,680269,,,,,,,,,,,,,,,,,,
2021-07-10,1,Canada,Canada,Moderna Spikevax,10372585,3987000,4338897,57,1,0,2046630,,,,,,,,,,,,,,,,,,
2021-07-10,1,Canada,Canada,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,1,Canada,Canada,Pfizer-BioNTech Comirnaty (ages 12 years and older),29670161,14584217,8390280,156,3,0,6695505,,,,,,,,,,,,,,,,,,
2021-07-10,1,Canada,Canada,Total,42831547,20282795,13124657,232,4,0,9423859,291941,2408850,38,1,0,717812,,,,,,,,,,,,
2021-07-10,1,Canada,Canada,Unknown,25193,17232,6506,0,0,0,1455,,,,,,,,,,,,,,,,,,
2021-07-10,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,AstraZeneca Vaxzevria/COVISHIELD,26899,26594,305,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax,137885,73414,64471,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty (ages 12 years and older),381745,292421,89324,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Total,546529,392429,154100,0,0,0,0,7925,45453,0,0,0,0,,,,,,,,,,,,
2021-07-10,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,11,Prince Edward Island,Île-du-Prince-Édouard,AstraZeneca Vaxzevria/COVISHIELD,5865,5281,584,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax,39051,23898,15153,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,11,Prince Edward Island,Île-du-Prince-Édouard,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty (ages 12 years and older),122413,89935,32478,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,11,Prince Edward Island,Île-du-Prince-Édouard,Total,167329,119114,48215,0,0,0,0,2271,11234,0,0,0,0,,,,,,,,,,,,
2021-07-10,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,12,Nova Scotia,Nouvelle-Écosse,AstraZeneca Vaxzevria/COVISHIELD,59708,58866,842,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,12,Nova Scotia,Nouvelle-Écosse,Moderna Spikevax,298867,133229,165638,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,12,Nova Scotia,Nouvelle-Écosse,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty (ages 12 years and older),751979,525167,226812,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,12,Nova Scotia,Nouvelle-Écosse,Total,1110886,717435,393451,0,0,0,0,7618,116521,0,0,0,0,,,,,,,,,,,,
2021-07-10,12,Nova Scotia,Nouvelle-Écosse,Unknown,332,173,159,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,13,New Brunswick,Nouveau-Brunswick,AstraZeneca Vaxzevria/COVISHIELD,49557,43464,6093,,,,0,,,,,,,,,,,,,,,,,,
2021-07-10,13,New Brunswick,Nouveau-Brunswick,Moderna Spikevax,238336,106730,131606,,,,0,,,,,,,,,,,,,,,,,,
2021-07-10,13,New Brunswick,Nouveau-Brunswick,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-07-10,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty (ages 12 years and older),611045,394553,216492,,,,0,,,,,,,,,,,,,,,,,,
2021-07-10,13,New Brunswick,Nouveau-Brunswick,Total,901441,547045,354396,,,,0,12631,121473,,,,0,,,,,,,,,,,,
2021-07-10,13,New Brunswick,Nouveau-Brunswick,Unknown,2503,2298,205,,,,0,,,,,,,,,,,,,,,,,,
2021-07-10,24,Quebec,Québec,AstraZeneca Vaxzevria/COVISHIELD,680269,,,,,,680269,,,,,,,,,,,,,,,,,,
2021-07-10,24,Quebec,Québec,Moderna Spikevax,2046630,,,,,,2046630,,,,,,,,,,,,,,,,,,
2021-07-10,24,Quebec,Québec,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,24,Quebec,Québec,Pfizer-BioNTech Comirnaty (ages 12 years and older),6695505,,,,,,6695505,,,,,,,,,,,,,,,,,,
2021-07-10,24,Quebec,Québec,Total,9423859,,,,,,9423859,,,,,,717812,,,,,,,,,,,,
2021-07-10,24,Quebec,Québec,Unknown,1455,,,,,,1455,,,,,,,,,,,,,,,,,,
2021-07-10,35,Ontario,Ontario,AstraZeneca Vaxzevria/COVISHIELD,1079145,864399,214746,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,35,Ontario,Ontario,Moderna Spikevax,4310333,1841378,2468955,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,35,Ontario,Ontario,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty (ages 12 years and older),11591982,7422154,4169828,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,35,Ontario,Ontario,Total,16981460,10127931,6853529,0,0,0,0,131374,1300777,0,0,0,0,,,,,,,,,,,,
2021-07-10,35,Ontario,Ontario,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,46,Manitoba,Manitoba,AstraZeneca Vaxzevria/COVISHIELD,85063,79252,5811,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,46,Manitoba,Manitoba,Moderna Spikevax,449291,325035,124232,23,1,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,46,Manitoba,Manitoba,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty (ages 12 years and older),1056106,690705,365379,19,3,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,46,Manitoba,Manitoba,Total,1590460,1094992,495422,42,4,0,0,46946,65508,2,1,0,0,,,,,,,,,,,,
2021-07-10,46,Manitoba,Manitoba,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,47,Saskatchewan,Saskatchewan,AstraZeneca Vaxzevria/COVISHIELD,90647,74129,16518,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,47,Saskatchewan,Saskatchewan,Moderna Spikevax,297722,143573,154149,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-10,47,Saskatchewan,Saskatchewan,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
